net,length_um
_3662_,5.015
_0199_,5
_3303_,5
_1741_,4.995
_3438_,4.97
_0501_,4.965
_3119_,4.96
_0935_,4.955
_0119_,4.94
_1101_,4.94
_3011_,4.94
_3350_,4.94
_3419_,4.94
_0117_,4.92
_3069_,4.92
_3653_,4.92
_3725_,4.915
_3460_,4.91
_0475_,4.905
_0608_,4.9
_0594_,4.875
_0030_,4.85
_0063_,4.85
_0149_,4.85
_0957_,4.85
_1025_,4.85
_1146_,4.85
_1147_,4.85
_1230_,4.85
_1238_,4.85
_1266_,4.85
_1374_,4.85
_1786_,4.85
_1839_,4.85
_2495_,4.85
_2596_,4.85
_2604_,4.85
_3107_,4.85
_3239_,4.85
_3402_,4.85
_3510_,4.85
_3536_,4.85
_3541_,4.85
_3816_,4.85
_3818_,4.85
_0343_,4.845
_0138_,4.84
_0248_,4.82
_0293_,4.82
_0948_,4.82
_1686_,4.82
_1742_,4.82
_2976_,4.82
_3821_,4.82
_0069_,4.8
_0072_,4.8
_0179_,4.8
_0262_,4.8
_0441_,4.8
_0036_,4.795
_0550_,4.795
_2906_,4.795
_3214_,4.795
_0269_,4.785
_2204_,4.775
_0054_,4.755
_0088_,4.755
_0129_,4.755
_3267_,4.755
_3432_,4.74
_0053_,4.72
_0055_,4.72
_0068_,4.72
_0090_,4.72
_0102_,4.72
_0729_,4.71
_0358_,4.705
_0275_,4.7
_0599_,4.675
_1229_,4.675
_1254_,4.675
_1762_,4.675
_2136_,4.675
_2260_,4.675
_2718_,4.675
_2844_,4.675
_2869_,4.675
_2914_,4.675
_2927_,4.675
_2965_,4.675
_3134_,4.675
_3145_,4.675
_3369_,4.675
_3714_,4.675
_0725_,4.655
_1451_,4.655
_3755_,4.655
_0207_,4.625
_0010_,4.6
_0021_,4.6
_0345_,4.6
_0392_,4.6
_0406_,4.6
_0578_,4.6
_0581_,4.6
_2022_,4.6
_3750_,4.6
_3287_,4.58
_0875_,4.555
_1047_,4.555
_1391_,4.555
_1433_,4.555
_1754_,4.555
_1806_,4.555
_1830_,4.555
_2042_,4.555
_2320_,4.555
_2392_,4.555
_2891_,4.555
_2894_,4.555
_3146_,4.555
_3309_,4.555
_3325_,4.555
_3548_,4.555
_3694_,4.555
_3748_,4.555
_3835_,4.555
_0160_,4.545
_1432_,4.525
_0139_,4.51
_0260_,4.51
_0466_,4.51
_0727_,4.51
_0002_,4.48
_0364_,4.48
_0416_,4.48
_0491_,4.48
_0896_,4.48
_0922_,4.48
_1777_,4.48
_2105_,4.48
_2907_,4.48
_3154_,4.48
_3420_,4.48
_2876_,4.465
_1752_,4.46
_0436_,4.455
_3233_,4.455
_3842_,4.455
_0377_,4.445
_0352_,4.435
_3405_,4.435
_3534_,4.435
_0557_,4.415
_1546_,4.415
_1810_,4.415
_3253_,4.415
_2975_,4.395
_0006_,4.38
_0034_,4.38
_0209_,4.38
_0367_,4.38
_3537_,4.375
_0094_,4.36
_1040_,4.36
_1213_,4.36
_1276_,4.36
_1738_,4.36
_1836_,4.36
_3020_,4.36
_3572_,4.36
_3770_,4.36
_3104_,4.35
_1815_,4.34
_3538_,4.34
_3793_,4.34
_3568_,4.335
_0096_,4.325
_0097_,4.325
_0101_,4.325
_0104_,4.325
_0107_,4.325
_0445_,4.325
_0485_,4.325
_1685_,4.315
_0163_,4.28
_0357_,4.28
_0136_,4.265
_0061_,4.26
_0099_,4.26
_0270_,4.26
_0272_,4.26
_0286_,4.26
_0496_,4.26
_0294_,4.215
_0644_,4.215
_0721_,4.215
_0920_,4.215
_0960_,4.215
_1051_,4.215
_1085_,4.215
_1172_,4.215
_1261_,4.215
_1673_,4.215
_1764_,4.215
_1886_,4.215
_2233_,4.215
_2673_,4.215
_3546_,4.215
_3690_,4.215
_2735_,4.195
_0390_,4.18
_1487_,4.17
_0023_,4.14
_0078_,4.14
_0145_,4.14
_0328_,4.14
_0366_,4.14
_0675_,4.14
_1473_,4.14
_1798_,4.14
_2054_,4.14
_2650_,4.14
_2672_,4.14
_2884_,4.14
_3407_,4.125
_0038_,4.095
_0555_,4.095
_0782_,4.095
_0934_,4.095
_1196_,4.095
_1736_,4.095
_1739_,4.095
_1868_,4.095
_2203_,4.095
_2386_,4.095
_2608_,4.095
_2732_,4.095
_3110_,4.095
_3155_,4.095
_3222_,4.095
_3306_,4.095
_3375_,4.095
_3524_,4.095
_3574_,4.095
_3749_,4.095
_0213_,4.02
_0425_,4.02
_0962_,4.02
_0966_,4.02
_1178_,4.02
_1594_,4.02
_1825_,4.02
_1877_,4.02
_1880_,4.02
_2856_,4.02
_3252_,4.02
_3362_,4.02
_3471_,4.02
_3495_,4.02
_3623_,4.02
_0579_,4
_2828_,4
_3277_,4
_3409_,4
_0181_,3.995
_0235_,3.995
_0373_,3.995
_0396_,3.995
_1046_,3.995
_3563_,3.995
_0123_,3.985
_0224_,3.985
_0482_,3.985
_0404_,3.975
_0176_,3.965
_3454_,3.93
_3455_,3.93
_0077_,3.92
_0206_,3.92
_0297_,3.92
_0299_,3.92
_0305_,3.92
_0307_,3.92
_0362_,3.92
_0399_,3.92
_3433_,3.915
_1688_,3.91
_0257_,3.9
_0596_,3.9
_0888_,3.9
_1214_,3.9
_1216_,3.9
_1219_,3.9
_1253_,3.9
_1259_,3.9
_1295_,3.9
_1404_,3.9
_1660_,3.9
_2635_,3.9
_2666_,3.9
_2699_,3.9
_2920_,3.9
_3087_,3.9
_3556_,3.9
_3558_,3.9
_3626_,3.9
_3804_,3.9
_3813_,3.9
_3819_,3.9
_1233_,3.88
_0313_,3.875
_0656_,3.875
_0075_,3.865
_0086_,3.865
_0089_,3.865
_0091_,3.865
_0092_,3.865
_0135_,3.865
_0271_,3.865
_0422_,3.865
_0446_,3.865
_0457_,3.865
_0459_,3.865
_0490_,3.865
_0494_,3.865
_2952_,3.86
_3294_,3.86
_2627_,3.855
_1201_,3.815
_0143_,3.8
_0189_,3.78
_0223_,3.78
_0256_,3.78
_0308_,3.78
_0172_,3.755
_0513_,3.755
_0548_,3.755
_0589_,3.755
_0907_,3.755
_1033_,3.755
_1176_,3.755
_1637_,3.755
_2071_,3.755
_2409_,3.755
_2702_,3.755
_2815_,3.755
_2820_,3.755
_2953_,3.755
_2959_,3.755
_3417_,3.755
_3652_,3.755
_3841_,3.755
_0252_,3.735
_1837_,3.735
_1846_,3.735
_2932_,3.735
_0127_,3.72
_0148_,3.72
_0197_,3.72
_0251_,3.72
_3516_,3.685
_0000_,3.68
_0064_,3.68
_0155_,3.68
_0185_,3.68
_0202_,3.68
_0350_,3.68
_0356_,3.68
_0606_,3.68
_2215_,3.68
_2668_,3.68
_2807_,3.68
_2969_,3.68
_3282_,3.68
_3323_,3.68
_1364_,3.64
_0045_,3.635
_0661_,3.635
_0726_,3.635
_0958_,3.635
_1035_,3.635
_1256_,3.635
_1284_,3.635
_1530_,3.635
_1733_,3.635
_1781_,3.635
_1944_,3.635
_2651_,3.635
_2739_,3.635
_2860_,3.635
_2930_,3.635
_3354_,3.635
_3681_,3.635
_0374_,3.56
_0575_,3.56
_1137_,3.56
_1187_,3.56
_1916_,3.56
_2676_,3.56
_2749_,3.56
_2823_,3.56
_2966_,3.56
_3061_,3.56
_3118_,3.56
_3401_,3.56
_3464_,3.56
_3528_,3.56
_2234_,3.54
_1804_,3.535
_3157_,3.535
_0016_,3.525
_0290_,3.525
_0354_,3.525
_0368_,3.525
_0387_,3.525
_0400_,3.525
_0408_,3.525
_0499_,3.525
_3605_,3.515
_0019_,3.46
_0025_,3.46
_0195_,3.46
_0210_,3.46
_3381_,3.46
_3416_,3.455
_0004_,3.44
_1239_,3.44
_1298_,3.44
_1725_,3.44
_1734_,3.44
_2852_,3.44
_2981_,3.44
_2983_,3.44
_3562_,3.44
_3581_,3.44
_0621_,3.42
_0344_,3.415
_0412_,3.415
_1198_,3.415
_2464_,3.415
_2770_,3.415
_0372_,3.395
_0310_,3.375
_0484_,3.34
_1425_,3.33
_0073_,3.32
_0167_,3.32
_0265_,3.32
_0359_,3.32
_0382_,3.32
_0444_,3.32
_3485_,3.31
_2982_,3.3
_0009_,3.295
_0242_,3.295
_0291_,3.295
_0540_,3.295
_0861_,3.295
_0884_,3.295
_0908_,3.295
_0970_,3.295
_1059_,3.295
_1066_,3.295
_1087_,3.295
_1260_,3.295
_1280_,3.295
_1301_,3.295
_1524_,3.295
_1792_,3.295
_1850_,3.295
_2211_,3.295
_2364_,3.295
_2518_,3.295
_2850_,3.295
_2939_,3.295
_3072_,3.295
_3086_,3.295
_3093_,3.295
_3183_,3.295
_3307_,3.295
_3569_,3.295
_3590_,3.295
_3614_,3.295
_3754_,3.295
_3805_,3.295
execute.next_ready_delayed,3.295
_0166_,3.26
_0170_,3.26
_0413_,3.26
_0394_,3.245
_0590_,3.22
_0881_,3.22
_1495_,3.22
_1820_,3.22
_3024_,3.22
_3329_,3.22
_3809_,3.22
_3828_,3.22
_3242_,3.19
_0011_,3.175
_0027_,3.175
_0041_,3.175
_0048_,3.175
_0116_,3.175
_0192_,3.175
_0203_,3.175
_0221_,3.175
_0298_,3.175
_0586_,3.175
_0630_,3.175
_0927_,3.175
_0974_,3.175
_1057_,3.175
_1062_,3.175
_1252_,3.175
_1729_,3.175
_1732_,3.175
_1737_,3.175
_1856_,3.175
_1883_,3.175
_1910_,3.175
_1915_,3.175
_2005_,3.175
_2593_,3.175
_2644_,3.175
_2774_,3.175
_2786_,3.175
_2796_,3.175
_2835_,3.175
_3035_,3.175
_3065_,3.175
_3100_,3.175
_3142_,3.175
_3263_,3.175
_3344_,3.175
_3491_,3.175
_3552_,3.175
_3673_,3.175
execute.hold_valid,3.175
_1127_,3.16
_3602_,3.15
_3141_,3.14
_0049_,3.13
_0066_,3.1
_0858_,3.1
_1069_,3.1
_1647_,3.1
_2654_,3.1
_3046_,3.1
_0521_,3.09
_1552_,3.09
_0954_,3.08
_2078_,3.08
_2539_,3.08
_3395_,3.08
_3466_,3.08
_0059_,3.075
_0110_,3.075
_0131_,3.075
_0193_,3.075
_0216_,3.075
_0323_,3.075
_0338_,3.075
_0341_,3.075
_0407_,3.075
_0572_,3.075
_0588_,3.075
_2986_,3.075
_3291_,3.075
_0122_,3.055
_0478_,3.055
_3338_,3.055
_0476_,3.045
_0480_,3.045
_0065_,3
_0079_,3
_0112_,3
_0114_,3
_0317_,3
_0333_,3
_0384_,3
_0389_,3
_0643_,2.98
_0839_,2.98
_1077_,2.98
_1204_,2.98
_1290_,2.98
_1300_,2.98
_1447_,2.98
_1491_,2.98
_1510_,2.98
_1582_,2.98
_1662_,2.98
_1719_,2.98
_1735_,2.98
_1783_,2.98
_2602_,2.98
_2908_,2.98
_2989_,2.98
_2990_,2.98
_2991_,2.98
_3148_,2.98
_3316_,2.98
_3554_,2.98
_3675_,2.98
net190,2.98
net192,2.98
_3418_,2.975
_1907_,2.96
_2814_,2.96
_3807_,2.96
_0093_,2.955
_0285_,2.955
_0427_,2.955
_1318_,2.955
_2877_,2.955
_2946_,2.955
_3799_,2.86
_0046_,2.835
_0067_,2.835
_0214_,2.835
_0282_,2.835
_0300_,2.835
_0302_,2.835
_0571_,2.835
_0641_,2.835
_0715_,2.835
_0769_,2.835
_0883_,2.835
_0887_,2.835
_0923_,2.835
_1052_,2.835
_1091_,2.835
_1156_,2.835
_1236_,2.835
_1728_,2.835
_1759_,2.835
_1790_,2.835
_1857_,2.835
_2084_,2.835
_2161_,2.835
_2679_,2.835
_2722_,2.835
_3049_,2.835
_3092_,2.835
_3161_,2.835
_3166_,2.835
_3170_,2.835
_3264_,2.835
_3308_,2.835
_3314_,2.835
_3431_,2.835
_3447_,2.835
_3514_,2.835
_3589_,2.835
_3596_,2.835
_3760_,2.835
_3814_,2.835
_0158_,2.81
_0212_,2.81
_3666_,2.81
_0314_,2.8
_0177_,2.785
_1163_,2.76
_2111_,2.76
_2915_,2.76
_3212_,2.76
_3301_,2.76
_3797_,2.76
_3334_,2.745
_0035_,2.735
_0379_,2.735
_1398_,2.73
_1407_,2.725
_0533_,2.72
_0029_,2.715
_0032_,2.715
_0039_,2.715
_0044_,2.715
_0047_,2.715
_0115_,2.715
_0133_,2.715
_0146_,2.715
_0147_,2.715
_0208_,2.715
_0222_,2.715
_0276_,2.715
_0277_,2.715
_0288_,2.715
_0295_,2.715
_0309_,2.715
_0322_,2.715
_0327_,2.715
_0334_,2.715
_0355_,2.715
_0370_,2.715
_0383_,2.715
_0428_,2.715
_0429_,2.715
_0435_,2.715
_0470_,2.715
_0495_,2.715
_0524_,2.715
_0834_,2.715
_0885_,2.715
_0930_,2.715
_0978_,2.715
_1068_,2.715
_1157_,2.715
_1177_,2.715
_1209_,2.715
_1408_,2.715
_1412_,2.715
_1664_,2.715
_1682_,2.715
_1701_,2.715
_1755_,2.715
_1800_,2.715
_1814_,2.715
_1901_,2.715
_2528_,2.715
_2557_,2.715
_2621_,2.715
_2625_,2.715
_2630_,2.715
_2684_,2.715
_2792_,2.715
_2859_,2.715
_3014_,2.715
_3079_,2.715
_3167_,2.715
_3274_,2.715
_3321_,2.715
_3379_,2.715
_3406_,2.715
_3437_,2.715
_3496_,2.715
_3504_,2.715
_3509_,2.715
_3517_,2.715
_3570_,2.715
_3737_,2.715
_3766_,2.715
_0178_,2.695
_0349_,2.665
_0549_,2.615
_0720_,2.615
_1017_,2.615
_1782_,2.615
_1867_,2.615
_2527_,2.615
_2847_,2.615
_2867_,2.615
_3497_,2.61
_0339_,2.585
_0340_,2.585
_0477_,2.585
_0051_,2.54
_0231_,2.54
_0234_,2.54
_0287_,2.54
_0289_,2.54
_0303_,2.54
_0319_,2.54
_0409_,2.54
_0301_,2.495
_0776_,2.495
_1329_,2.495
_1446_,2.495
_1648_,2.495
_2691_,2.495
_3053_,2.495
_0050_,2.47
_0057_,2.47
_0070_,2.47
_0109_,2.47
_0134_,2.47
_0157_,2.47
_0219_,2.47
_0232_,2.47
_0273_,2.47
_0347_,2.47
_0371_,2.47
_0397_,2.47
_0454_,2.47
_0488_,2.47
_0492_,2.47
_0539_,2.47
_0613_,2.47
_0628_,2.47
_0685_,2.47
_1032_,2.47
_1067_,2.47
_1100_,2.47
_1143_,2.47
_1869_,2.47
_2218_,2.47
_2655_,2.47
_2728_,2.47
_2766_,2.47
_2827_,2.47
_3031_,2.47
_3135_,2.47
_3169_,2.47
_3223_,2.47
_3315_,2.47
_3373_,2.47
_3422_,2.47
_3557_,2.47
_3560_,2.47
_3641_,2.47
_3646_,2.47
_3720_,2.47
_3830_,2.47
_0332_,2.42
_0348_,2.42
_0649_,2.4
_0001_,2.375
_0024_,2.375
_0058_,2.375
_0100_,2.375
_0159_,2.375
_0246_,2.375
_0434_,2.375
_0546_,2.375
_0587_,2.375
_0612_,2.375
_0632_,2.375
_0681_,2.375
_0855_,2.375
_1063_,2.375
_1094_,2.375
_1131_,2.375
_1148_,2.375
_1168_,2.375
_1212_,2.375
_1399_,2.375
_1423_,2.375
_1438_,2.375
_1484_,2.375
_1592_,2.375
_1727_,2.375
_1731_,2.375
_1795_,2.375
_1859_,2.375
_1904_,2.375
_2344_,2.375
_2517_,2.375
_2591_,2.375
_2662_,2.375
_2665_,2.375
_2729_,2.375
_2837_,2.375
_2998_,2.375
_3015_,2.375
_3117_,2.375
_3127_,2.375
_3269_,2.375
_3295_,2.375
_3318_,2.375
_3404_,2.375
_3430_,2.375
_3507_,2.375
_3525_,2.375
_3547_,2.375
_3781_,2.375
_3822_,2.375
_0040_,2.34
_0105_,2.34
_0113_,2.34
_0168_,2.34
_0204_,2.34
_0304_,2.34
_0311_,2.34
_0346_,2.34
_0378_,2.34
_0403_,2.34
_0415_,2.34
_0442_,2.34
_0465_,2.34
_0479_,2.34
_0144_,2.325
_1129_,2.3
_1556_,2.3
_2659_,2.3
_2922_,2.3
_3788_,2.3
_3834_,2.3
_1913_,2.255
_1607_,2.155
_2924_,2.155
_0240_,2.13
_0278_,2.13
_0280_,2.13
_0431_,2.13
_0604_,2.13
_0607_,2.13
_0654_,2.13
_0663_,2.13
_0667_,2.13
_1016_,2.13
_1170_,2.13
_1248_,2.13
_1263_,2.13
_1291_,2.13
_1357_,2.13
_1431_,2.13
_1492_,2.13
_1505_,2.13
_1723_,2.13
_1730_,2.13
_2249_,2.13
_2391_,2.13
_2510_,2.13
_2754_,2.13
_2759_,2.13
_2773_,2.13
_2787_,2.13
_2912_,2.13
_2935_,2.13
_2999_,2.13
_3342_,2.13
_3462_,2.13
_3472_,2.13
_3513_,2.13
_3566_,2.13
_0180_,2.08
_0215_,2.08
_0218_,2.08
_0263_,2.08
_0380_,2.08
_0402_,2.08
_0417_,2.08
_0487_,2.08
_0137_,2.035
_0381_,2.035
_0414_,2.035
_0433_,2.035
_0481_,2.035
_1140_,2.035
_1940_,2.035
_2841_,2.035
_3186_,2.035
_3256_,2.035
_3364_,2.035
_3009_,2.025
_3094_,1.99
_0071_,1.79
_0083_,1.79
_0085_,1.79
_0132_,1.79
_0198_,1.79
_0237_,1.79
_0284_,1.79
_0316_,1.79
_0331_,1.79
_0375_,1.79
_0388_,1.79
_0395_,1.79
_0437_,1.79
_0453_,1.79
_0464_,1.79
_0486_,1.79
_0730_,1.79
_3204_,1.79
_2667_,1.695
_2688_,1.695
_0558_,1.45
_0639_,1.45
_2632_,1.45
_2919_,1.45
_3289_,1.45
